game_id,moves
108,1 50 44 24 22 51 52 16 15 42 51 25 16 34 50 57 47 27 28 56 55 35 37 32 31 42 34 49 56 59 61 41 57 10 27 17 32 27 42 15 14 18 36 14 13 26 27 8 6 42 59 6 5 36 63 32 38 44 38 31 38 63 36 33 31 43 45 47 62 27 43 38 45 52 45 56 11 37 38 31 24 2 10 11 20 34 42 16 51 43 51 9 33 59 53 20 29 36 29 33 29 45 46 29 53 51 53 24 38 10 34 38 31 46 55 64 55 42 44 40 38 53 37 49 41 34 42 41 40 42 43 57 56 43 51 31 29 37 29 22 29 51 54 48 47 54 51 40 24 50 42 24 20 42 34 20 4 34 27 4 3 44 42 13 12 42 18 62 45 51 43 45 30 27 26 30 36 26 27 36 19 27 26 19 36 26 34 3 43 34 43 12 11 18 24 56 63 24 16 5 4 0
109,1 35 37 24 22 50 44 32 31 19 20 57 47 26 19 33 24 42 21 25 53 27 29 40 39 34 50 49 40 10 27 41 57 37 38 47 30 38 31 40 31 59 60 53 46 19 26 17 23 29 22 31 22 27 12 22 15 21 30 49 33 20 21 39 30 21 22 15 6 44 29 46 55 29 14 24 32 18 54 48 47 54 45 55 48 26 53 48 39 53 52 30 29 12 6 23 6 14 24 9 25 24 39 32 39 45 24 6 23 24 33 25 33 42 34 39 30 52 4 8 6 2 26 64 63 26 28 57 65 34 26 30 46 4 12 33 32 12 21 32 30 28 44 30 22 44 46 22 21 46 14 23 33 14 6 65 64 6 30 33 23 30 32 21 13 11 12 13 14 50 42 63 62 32 31 64 55 26 28 14 6 28 52 55 46 52 56 6 3 56 16 23 38 51 52 29 28 16 14 46 37 14 22 3 2 42 51 2 10 22 20 10 26 52 53 26 27 0
110,1 19 21 24 23 10 20 32 30 50 44 57 47 35 36 40 39 11 12 17 32 18 11 49 31 27 29 41 57 42 28 33 40 34 50 39 38 29 38 32 38 21 30 23 30 20 14 38 28 26 28 31 22 11 47 40 47 28 30 22 15 14 29 49 33 30 38 47 38 44 38 15 29 36 29 33 29 42 26 29 26 2 26 25 39 43 44 48 47 38 28 9 33 50 43 57 48 43 35 39 32 35 36 32 14 26 27 48 40 28 45 33 27 36 27 40 31 27 20 56 54 45 62 31 38 20 27 47 46 62 52 8 6 52 58 14 42 51 52 42 51 58 43 51 44 43 28 38 29 28 34 44 37 27 35 16 14 35 27 46 45 52 45 54 45 27 35 14 13 35 27 45 44 59 61 44 43 0
111,1 19 21 57 47 51 52 24 22 42 51 17 23 10 20 56 55 35 36 49 56 50 35 41 57 34 50 40 38 11 12 32 31 59 60 9 17 18 11 8 7 27 29 38 37 29 30 23 38 52 53 38 44 50 58 47 53 2 10 53 47 20 37 44 61 37 47 56 47 11 47 33 47 35 45 61 51 58 51 25 46 10 18 17 41 51 59 47 61 26 44 57 65 44 52 61 63 45 51 41 37 43 44 37 40 36 37 46 25 60 61 40 38 18 34 49 41 52 45 55 54 45 48 41 49 48 24 54 61 44 45 38 41 45 46 61 60 51 45 49 57 34 36 25 46 37 38 57 51 59 58 41 57 24 31 63 56 31 47 56 47 38 47 51 3 45 39 57 17 47 48 46 39 30 39 65 56 0
112,1 35 37 24 23 27 29 32 30 10 27 30 37 27 37 57 47 37 47 56 47 19 20 25 46 42 28 46 55 59 61 40 39 61 62 55 28 26 28 33 24 28 44 17 32 18 45 49 31 50 35 41 25 34 18 65 57 51 52 31 45 44 45 47 46 45 24 25 24 35 45 64 63 45 28 33 49 58 61 57 54 18 27 32 47 26 58 49 57 27 35 24 32 28 22 32 24 3 5 16 15 22 28 24 31 28 38 57 56 5 6 47 32 38 32 31 32 6 15 8 15 58 2 32 31 61 58 48 47 2 9 54 53 9 65 46 45 52 45 53 45 65 63 56 51 58 42 51 59 63 65 47 46 35 36 45 61 11 13 61 62 65 62 59 62 42 2 15 14 2 9 62 60 43 44 60 59 9 33 31 40 33 17 59 19 36 28 19 43 28 36 43 59 36 28 40 31 17 33 31 24 33 41 24 32 41 17 59 58 28 36 32 31 17 33 31 24 33 41 24 32 41 17 58 18 36 28 18 2 28 36 32 40 36 28 2 8 28 36 40 31 36 45 31 30 17 33 30 21 33 31 21 20 45 38 20 13 31 23 13 4 38 39 14 13 23 15 13 12 29 30 12 11 30 31 4 3 31 32 8 9 39 40 11 10 15 10 3 10 32 33 9 33 40 33 10 19 33 40 19 28 40 47 46 45 47 54 28 36 54 53 36 29 53 45 29 30 45 54 30 39 44 45 39 48 54 46 48 40 46 55 40 39 45 46 39 38 46 47 38 29 47 48 29 36 48 49 36 29 49 31 29 36 0
113,1 50 44 32 30 51 52 24 22 42 51 17 23 27 29 57 47 34 50 40 39 35 36 49 40 26 35 41 57 42 26 33 15 11 12 8 6 10 20 22 29 36 29 25 32 20 5 15 7 3 4 7 35 0
114,1 27 29 57 47 50 44 56 55 18 54 49 56 10 27 24 22 54 47 56 47 27 37 47 29 44 29 22 29 26 29 41 57 34 18 17 23 29 27 32 30 27 30 33 24 35 36 49 33 30 54 33 26 18 26 25 46 37 20 9 33 26 18 23 13 36 37 46 37 3 4 13 3 18 10 3 20 11 20 24 20 54 18 33 27 42 28 37 28 0
115,1 35 37 24 22 10 20 17 23 43 45 56 55 50 44 49 56 42 14 32 31 14 23 16 23 27 28 57 47 34 50 41 57 26 34 25 7 11 12 33 24 18 27 47 32 2 26 40 38 45 46 9 33 34 61 33 41 44 54 64 63 54 44 7 25 27 63 32 47 44 54 31 30 63 56 57 56 46 55 48 55 42 47 56 47 26 42 47 40 61 64 40 33 54 48 49 48 42 48 24 31 48 8 0
116,1 35 37 32 30 37 30 33 30 10 20 30 6 27 29 24 22 18 27 8 7 20 37 6 24 37 22 40 38 22 12 49 40 51 52 17 23 42 51 23 29 12 29 38 29 50 44 57 47 34 50 41 57 44 29 25 53 27 45 24 45 52 45 53 26 2 26 9 17 42 34 49 41 29 44 56 55 44 38 57 56 38 28 56 57 19 20 47 32 28 13 32 15 13 28 15 32 34 35 57 49 26 34 7 6 50 42 32 47 3 5 16 15 51 23 41 33 35 40 33 28 23 14 28 27 40 8 47 53 34 35 17 33 42 51 53 63 35 27 33 27 11 13 6 13 20 13 27 29 8 7 29 45 7 15 45 53 51 42 53 13 42 35 13 12 5 6 12 4 6 7 63 46 35 27 46 29 14 21 49 40 15 16 40 31 16 48 64 63 21 42 31 22 48 47 55 54 27 18 22 13 47 48 29 14 42 14 13 14 7 8 54 53 18 11 4 5 11 20 14 15 20 28 15 23 28 36 23 31 48 64 31 38 36 27 38 30 64 24 30 31 24 64 31 30 27 20 30 22 64 40 5 4 20 11 4 5 40 64 5 6 64 16 6 5 16 64 5 6 11 12 6 7 12 20 7 4 20 19 22 15 64 48 15 22 48 56 22 15 19 27 15 22 27 19 22 15 56 53 4 8 53 55 15 22 19 27 22 29 55 63 29 37 27 35 8 3 35 42 37 46 63 23 3 5 23 20 46 55 42 50 5 13 20 22 13 53 50 58 55 63 22 25 53 45 58 51 45 53 51 60 53 29 60 52 29 26 43 44 26 10 52 53 10 50 53 45 50 10 45 53 10 50 53 46 50 54 46 45 54 14 25 23 63 56 59 61 14 10 45 46 10 58 23 21 56 63 21 23 63 56 23 55 56 64 55 53 64 63 44 45 58 59 46 47 59 3 53 54 3 7 47 46 7 6 46 47 6 7 47 46 7 6 46 53 6 2 54 38 2 50 53 46 50 58 0
117,1 27 29 32 30 50 44 57 47 19 21 40 39 51 52 49 13 18 27 8 6 42 51 41 57 26 19 24 22 34 50 22 29 44 29 17 23 27 20 33 15 42 26 13 22 35 36 23 13 19 35 49 41 21 30 13 30 29 12 30 20 10 20 22 49 35 14 15 14 20 14 6 5 14 24 9 17 24 41 47 41 12 29 25 32 2 18 5 4 11 12 48 47 51 42 57 48 42 14 0
118,1 50 44 32 30 51 52 56 55 42 51 49 56 34 50 40 38 27 29 38 37 44 34 48 46 19 21 24 23 21 30 23 30 10 20 64 63 43 44 57 47 44 37 30 37 18 45 41 57 26 12 57 64 35 36 17 23 59 60 47 62 2 26 62 45 52 45 55 54 29 30 23 6 12 19 54 45 42 45 56 38 45 42 49 57 20 37 33 61 34 44 61 60 44 38 46 37 19 37 64 65 38 48 0
119,1 35 37 57 47 37 38 47 30 27 29 32 31 50 44 56 55 59 60 49 56 19 20 41 57 42 28 24 22 34 50 22 29 20 29 17 23 10 20 30 20 11 20 31 38 18 4 38 29 20 29 23 29 44 29 33 29 2 18 56 47 26 35 25 39 42 26 29 5 4 11 47 11 35 11 16 15 3 4 49 33 28 19 33 26 18 26 5 21 19 28 21 12 11 2 9 33 28 35 33 26 35 26 12 30 26 44 30 31 4 5 48 47 5 6 57 48 6 15 8 15 2 18 48 56 18 11 31 22 51 53 64 63 60 61 55 54 61 54 63 54 11 27 15 14 44 37 14 13 27 28 22 18 50 51 18 45 43 44 13 12 28 33 45 31 33 41 39 48 41 14 31 27 51 60 12 11 14 46 48 57 46 55 56 49 55 63 49 41 37 23 41 33 63 49 33 24 49 9 57 21 9 16 24 31 16 32 31 22 32 27 22 23 27 11 23 31 11 20 21 30 60 52 40 38 44 45 54 45 52 43 31 39 53 54 47 54 20 25 39 47 25 24 30 39 24 31 47 46 31 49 46 37 49 56 54 53 56 54 53 52 43 51 39 30 51 60 37 29 54 47 30 37 47 31 29 36 0
120,1 27 29 57 47 19 21 24 22 29 30 16 14 21 14 8 7 14 15 32 31 10 20 17 32 3 5 7 6 50 44 25 7 15 16 9 17 35 37 7 42 34 42 17 16 51 52 56 55 42 51 49 56 59 60 41 57 44 27 32 38 26 35 16 13 43 45 38 32 27 21 32 15 21 6 15 30 20 30 33 6 30 40 57 65 40 23 6 9 23 13 22 13 58 34 49 41 35 44 47 37 18 27 37 27 44 9 41 9 2 26 56 11 26 27 11 20 34 26 20 27 26 27 9 5 27 31 5 9 31 15 9 3 51 44 3 11 45 46 11 12 44 45 55 46 60 61 65 56 61 62 64 63 15 14 12 10 45 46 13 12 46 53 12 11 14 16 56 49 16 17 49 40 17 16 40 33 16 48 10 18 48 16 11 10 16 10 18 10 53 46 10 15 52 53 33 40 53 54 15 14 0
121,1 35 37 24 22 19 20 32 30 37 30 57 47 26 5 17 32 20 21 16 14 21 14 47 30 50 44 40 39 27 29 22 29 5 29 49 40 42 35 40 47 29 26 25 16 34 50 41 57 10 27 32 22 27 21 33 24 18 54 47 54 44 54 64 63 54 44 49 33 26 19 9 25 2 18 30 13 19 10 16 37 10 2 13 19 18 19 37 19 42 18 19 28 11 13 28 35 13 22 24 22 44 38 22 14 0
122,1 50 44 17 23 27 29 32 30 51 52 25 46 19 20 40 39 42 51 57 47 10 27 64 63 34 50 49 31 11 13 47 37 26 12 8 6 44 61 46 64 13 14 6 5 12 11 23 6 43 44 37 27 11 27 56 54 35 37 54 61 27 63 61 52 63 56 52 59 50 58 41 32 37 30 64 46 30 39 46 39 29 30 39 30 56 29 30 21 42 34 33 61 34 37 9 41 18 4 41 37 44 37 65 41 4 31 24 31 29 8 61 45 8 6 41 37 6 15 21 30 2 26 45 43 51 60 37 39 26 30 43 15 60 39 48 39 30 26 15 43 20 21 16 15 0
123,1 50 44 57 47 27 29 16 15 51 52 25 16 42 51 40 39 34 50 49 40 19 21 41 57 10 20 32 30 44 38 17 32 43 45 9 25 26 5 24 22 35 36 22 29 36 29 32 38 45 38 16 23 5 8 25 9 8 9 23 9 38 47 40 47 21 30 47 29 50 58 29 20 11 20 9 30 18 36 30 51 58 51 33 28 36 15 28 20 15 43 49 33 3 5 64 63 5 6 33 31 6 7 20 25 7 8 31 7 51 50 39 38 2 18 25 41 18 10 41 5 10 16 38 37 43 22 5 23 16 17 57 64 22 36 64 55 42 10 48 47 17 15 23 20 15 7 20 36 50 51 36 35 51 60 35 7 10 34 47 46 52 53 7 8 53 46 55 46 34 42 46 54 42 50 54 62 50 52 56 54 60 51 8 3 51 60 3 35 52 51 35 44 51 52 54 53 0
124,1 50 44 57 47 51 52 40 39 42 51 24 22 19 21 17 23 27 29 32 30 21 30 47 30 34 50 22 29 44 29 49 22 29 23 16 23 26 19 33 15 10 20 30 20 19 20 41 57 18 45 25 16 35 36 48 47 2 18 22 40 20 21 57 48 51 60 23 22 42 26 15 23 36 37 23 37 21 37 16 37 26 32 49 33 32 24 9 17 11 12 17 16 18 22 33 26 60 42 16 24 22 24 39 38 45 36 37 28 24 18 26 18 36 18 28 10 42 21 48 41 3 5 40 13 43 44 8 6 50 43 41 40 18 36 40 31 52 53 56 55 59 61 47 46 53 54 46 45 36 15 38 37 44 37 10 37 43 35 31 38 15 24 38 46 21 57 46 53 57 64 45 44 35 26 44 43 26 35 13 22 61 62 37 28 35 28 43 42 28 37 42 44 37 38 44 45 38 30 45 24 64 55 53 54 0
125,1 27 29 57 47 50 44 40 39 18 54 24 22 35 36 17 23 19 20 32 30 10 27 64 63 54 61 56 54 61 52 22 21 44 38 23 38 52 38 49 31 43 45 31 38 45 38 47 32 11 12 21 12 26 12 48 47 38 47 32 47 42 28 41 57 34 50 47 53 36 37 16 15 42 49 57 49 2 42 49 56 59 60 53 47 37 38 47 62 20 21 62 45 28 10 30 21 12 19 33 29 50 58 29 28 19 21 28 21 27 21 25 7 0
126,1 35 36 57 47 34 35 16 15 26 34 24 22 35 26 17 23 27 28 32 30 10 27 40 38 36 37 49 40 37 30 47 30 50 44 33 24 27 21 48 47 59 60 41 57 18 27 25 39 26 18 15 14 21 36 23 29 19 20 29 44 51 44 49 33 36 19 39 48 58 50 30 45 27 45 38 45 34 37 14 13 37 46 13 20 11 20 24 6 18 27 33 30 46 37 40 49 37 45 9 33 42 35 48 55 50 55 64 55 45 21 57 64 44 45 6 24 19 36 30 32 45 46 55 54 60 61 24 45 61 54 45 21 54 55 64 63 36 21 63 54 21 36 54 45 2 50 45 38 50 53 38 31 53 5 33 17 36 21 31 40 35 44 40 33 44 23 32 24 23 30 33 32 30 39 32 33 43 45 49 40 5 7 33 41 39 30 17 33 30 39 33 17 3 5 17 33 21 36 40 31 36 30 24 16 7 23 16 11 27 36 11 3 23 7 3 2 7 8 2 34 36 43 34 26 43 35 26 58 8 56 31 49 30 47 0
127,1 35 37 40 38 50 44 17 23 42 14 57 47 34 50 47 37 42 34 37 31 44 38 23 38 14 42 49 40 34 38 41 57 27 29 40 47 38 34 49 41 19 20 41 34 26 34 31 46 3 5 8 6 18 45 46 40 10 27 40 30 45 52 32 31 34 37 25 39 2 34 33 32 42 28 56 55 28 21 24 23 37 19 47 40 59 60 9 41 19 26 40 49 21 28 32 33 28 21 48 46 27 44 64 63 60 61 39 48 34 41 33 41 21 42 41 37 52 59 30 24 42 28 37 53 28 35 24 39 11 12 39 24 26 27 53 37 35 28 37 53 28 35 53 37 35 28 37 53 20 21 24 39 28 19 49 40 50 42 40 49 19 26 53 37 26 19 37 53 59 52 16 15 42 50 49 56 19 26 46 45 44 38 53 46 38 23 46 47 52 59 55 54 29 30 39 22 43 44 47 2 50 58 22 12 27 19 12 22 59 50 2 20 61 54 20 34 51 53 45 52 19 46 63 54 58 51 34 27 51 52 27 26 23 40 57 49 40 55 49 57 55 40 57 49 40 55 49 57 55 40 0
128,1 27 29 32 30 19 21 30 21 10 20 8 7 3 5 17 23 35 36 40 38 50 44 38 29 36 29 23 6 18 54 49 40 54 36 57 47 42 35 41 57 34 50 24 23 44 38 25 39 26 19 47 30 2 26 30 13 19 10 56 55 42 34 39 46 20 37 16 14 51 53 46 39 37 22 39 30 36 27 13 28 35 28 21 28 10 28 40 22 29 22 6 12 27 20 12 22 28 36 22 37 38 23 33 54 26 30 54 53 36 52 53 52 59 52 37 20 11 20 14 5 30 6 57 56 23 13 49 25 34 36 25 21 36 28 9 25 13 30 25 23 50 42 23 31 42 35 64 62 35 27 56 63 28 29 21 25 27 28 63 56 6 5 31 23 20 21 25 17 5 13 17 9 30 15 9 49 15 32 49 41 21 22 23 39 13 15 39 34 22 23 34 26 28 21 26 58 21 30 58 18 23 24 41 34 30 31 34 26 15 23 26 29 31 40 18 23 32 38 23 24 40 41 29 32 38 32 24 32 41 32 7 6 32 23 6 5 23 14 5 4 14 21 4 3 21 28 3 2 28 37 2 50 37 44 50 42 44 36 42 58 36 45 55 54 45 54 58 51 43 45 48 46 54 62 51 44 62 61 44 53 0
129,1 35 37 24 23 50 44 32 30 37 30 23 30 27 29 17 23 19 21 57 47 10 20 25 53 18 36 40 39 21 22 49 40 42 14 41 57 59 60 53 62 51 53 62 55 14 23 16 23 44 38 33 25 60 61 64 63 26 5 55 64 38 23 49 41 53 54 63 54 61 54 47 37 34 18 40 49 23 38 37 20 11 20 9 17 58 64 57 64 38 48 25 16 5 19 64 57 48 38 49 40 26 58 0
130,1 35 37 56 55 50 44 24 22 19 21 17 23 27 29 22 29 44 29 57 47 10 20 32 31 42 35 23 29 26 29 49 56 18 36 41 57 29 28 25 39 34 50 47 32 11 12 8 7 36 29 56 29 28 29 33 15 29 27 32 47 59 60 15 6 3 5 39 32 42 34 6 13 27 11 40 38 20 3 13 15 3 20 32 23 35 44 15 13 20 3 13 15 3 20 15 13 2 26 49 33 34 36 64 62 20 3 13 6 3 20 6 13 36 28 57 56 11 18 33 32 20 3 13 15 3 20 15 13 18 11 32 33 11 27 33 32 27 18 9 41 20 3 13 15 3 20 15 13 18 19 41 25 28 36 32 33 19 11 16 14 20 3 13 22 21 14 7 14 12 13 22 21 44 35 21 39 35 14 23 14 5 14 31 30 37 30 33 30 26 30 39 30 14 15 47 32 13 14 25 21 3 20 30 29 15 16 21 24 11 19 24 16 36 28 29 21 19 35 32 22 35 38 48 47 28 29 21 14 38 30 14 15 29 21 22 32 21 23 15 13 30 39 13 45 39 40 56 63 23 25 45 18 50 59 18 45 59 50 45 18 50 59 18 45 59 58 45 18 58 59 0
131,1 35 37 40 38 50 44 57 47 44 38 17 23 38 23 32 23 10 20 49 22 27 28 47 53 18 36 53 36 43 36 22 36 26 44 33 54 59 61 54 22 20 26 36 63 19 20 25 39 28 29 22 15 51 53 56 55 53 54 63 56 42 60 41 25 44 48 39 60 58 60 65 57 60 36 64 63 36 35 63 54 61 54 23 22 29 30 33 41 26 36 56 65 36 21 15 14 30 31 57 56 31 24 56 48 21 31 25 24 31 14 24 23 20 21 8 7 14 20 65 20 11 20 48 40 34 18 40 37 35 37 41 37 26 42 37 21 42 47 23 14 18 11 21 53 47 55 53 51 11 4 22 21 55 56 16 15 54 55 51 19 0
132,1 19 21 32 31 51 52 41 32 42 51 33 41 10 20 32 33 27 29 40 39 35 37 57 40 50 35 17 32 34 50 64 63 11 13 56 54 21 22 31 22 13 22 49 56 2 10 16 15 43 45 15 22 29 22 8 6 37 38 9 7 10 17 40 23 51 23 7 23 35 29 23 22 20 37 32 17 29 23 0
133,1 35 37 24 22 50 44 17 23 27 29 22 29 44 29 57 47 10 20 40 38 29 14 32 31 18 54 8 7 14 4 16 14 20 30 49 40 54 47 40 47 19 20 23 40 30 47 56 47 4 19 25 16 42 28 31 30 26 44 47 46 44 52 46 37 52 38 65 57 28 42 33 17 38 62 17 45 19 36 41 25 62 64 30 29 20 29 33 29 2 18 25 17 42 35 45 47 64 60 16 25 60 62 40 46 18 25 57 25 34 50 25 22 35 53 46 36 43 36 47 42 50 42 22 62 36 29 62 30 42 35 48 46 53 60 17 24 35 36 24 31 51 52 31 39 60 42 39 47 3 5 14 5 42 7 30 31 7 21 31 15 29 30 47 38 30 31 15 31 11 12 5 4 12 13 31 29 21 3 29 13 36 27 13 11 27 20 0
134,1 27 29 56 55 51 52 49 56 42 51 32 31 59 61 17 23 19 20 40 38 29 30 23 40 61 62 55 62 35 37 57 47 20 21 24 23 10 20 16 14 21 14 23 30 37 30 25 53 43 44 53 46 18 54 33 6 54 47 56 47 58 62 46 55 62 58 38 37 50 35 9 25 26 12 37 44 51 44 40 46 34 43 6 15 43 51 46 36 51 59 36 21 44 51 15 36 35 45 41 57 2 34 36 27 34 35 27 29 58 26 29 15 45 55 64 55 20 37 47 38 3 5 57 56 51 44 49 65 59 51 25 41 26 42 21 6 12 13 6 16 44 53 16 22 37 22 31 22 13 21 15 31 42 58 65 58 51 58 41 65 58 51 38 52 21 20 52 38 20 38 0
135,1 35 36 24 22 34 35 17 23 26 34 32 30 35 26 40 38 27 28 57 47 10 27 49 40 43 45 41 57 50 44 38 45 36 45 49 41 59 60 30 29 34 43 47 30 27 37 48 46 37 54 64 63 60 61 63 54 61 54 57 48 43 61 41 57 54 55 48 39 61 62 39 31 44 38 23 38 45 38 31 38 51 53 38 31 42 51 31 24 58 34 57 65 18 45 30 45 34 40 33 40 0
136,1 27 29 57 47 50 44 24 22 19 20 16 15 35 36 25 16 42 35 56 55 34 50 49 56 11 12 41 57 18 11 17 23 10 27 9 25 42 34 32 31 3 4 33 24 2 18 24 17 36 37 47 62 29 30 23 33 26 19 40 38 20 21 56 63 18 10 25 24 12 13 17 25 13 14 48 47 4 5 24 56 5 6 62 45 35 42 47 46 10 2 46 37 19 37 33 48 6 7 16 9 2 4 57 65 11 18 48 33 27 10 33 39 10 20 56 48 20 35 45 62 35 52 63 18 34 18 48 45 37 35 39 29 44 29 22 29 52 62 45 43 35 43 49 43 50 43 55 62 18 2 38 37 43 50 25 22 4 52 29 28 0
137,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 56 55 18 36 49 56 43 44 41 57 26 27 17 23 34 18 31 30 37 30 47 30 29 23 16 23 36 29 40 38 29 22 25 39 20 37 49 41 42 21 33 24 59 61 64 63 61 62 55 54 51 53 41 33 21 12 8 6 3 5 30 45 27 36 39 12 19 12 45 30 36 43 9 17 18 19 24 16 26 28 30 13 22 13 33 28 19 28 16 13 37 20 13 12 58 18 17 33 0
138,1 35 37 40 39 27 28 32 30 10 27 57 47 50 44 24 22 51 52 17 23 42 51 49 40 34 50 41 57 42 34 49 41 37 30 39 30 28 29 22 21 19 20 25 46 27 42 64 63 42 36 46 64 44 38 9 25 43 45 64 37 51 37 47 37 36 21 37 20 11 20 30 21 26 62 33 30 2 10 16 15 3 5 40 47 10 14 30 39 29 30 0
139,1 35 37 24 22 50 44 56 55 10 20 17 23 27 29 22 29 44 29 49 56 29 23 32 23 26 33 41 33 42 21 25 39 21 39 48 39 20 35 39 38 18 27 57 47 43 44 47 32 35 18 32 22 59 61 64 62 27 36 22 39 18 28 65 49 34 43 33 24 28 22 39 22 36 22 56 47 22 36 8 6 2 26 6 5 51 52 5 4 11 13 40 39 36 22 49 33 26 33 9 33 22 36 47 40 58 10 33 9 10 12 9 5 19 20 16 14 43 35 23 22 13 22 24 23 12 13 40 22 13 5 14 5 36 22 23 22 35 28 22 14 20 21 14 13 52 53 13 22 53 62 55 62 28 20 22 23 20 13 23 15 21 22 15 23 13 21 23 16 21 14 16 24 14 5 24 23 5 13 23 24 13 4 24 23 4 13 23 32 13 14 32 41 22 23 41 40 3 5 40 48 5 6 48 56 6 7 56 48 23 24 48 57 24 25 57 56 7 8 56 48 14 15 48 56 25 39 56 64 8 9 64 56 9 57 0
140,1 19 21 40 39 51 52 32 30 42 51 57 47 50 44 49 40 27 29 24 23 10 20 41 57 34 50 8 6 11 12 17 32 26 19 16 15 18 11 25 16 35 37 30 37 20 37 47 37 19 37 32 47 37 35 23 22 42 26 33 24 29 22 40 22 11 47 56 47 44 27 16 51 50 51 9 33 27 37 22 40 26 33 49 33 2 26 47 46 26 33 24 33 37 20 33 29 20 14 29 22 35 28 57 56 28 29 22 29 14 29 56 47 43 45 40 22 29 19 39 38 45 38 47 38 51 44 22 50 3 4 50 22 12 13 6 13 4 13 22 40 59 60 40 49 44 36 49 63 36 44 63 49 44 36 49 63 36 28 46 45 52 53 63 49 19 29 45 44 29 44 38 45 44 29 49 13 29 46 13 22 46 63 48 47 63 46 64 62 46 63 62 53 63 53 47 46 53 63 22 49 63 48 45 52 28 35 52 60 35 44 49 22 44 45 60 51 45 46 51 44 46 38 44 36 38 30 36 28 48 38 28 20 30 23 20 29 38 32 29 21 32 15 22 15 0
141,1 50 44 57 47 51 52 56 55 27 29 49 56 42 51 41 57 34 50 32 30 19 21 30 21 10 4 21 20 11 20 24 22 18 11 17 23 35 36 25 46 44 27 9 25 27 12 22 29 36 29 46 37 42 34 37 51 50 51 33 30 26 44 30 44 51 44 47 30 2 18 40 38 20 21 30 13 29 30 38 37 34 37 56 11 30 23 11 4 23 16 25 17 18 10 17 16 12 22 16 24 22 5 13 23 10 12 4 31 44 51 49 25 21 22 31 49 12 14 23 33 37 21 33 39 14 6 39 22 5 20 22 28 21 24 25 24 20 30 24 19 6 8 19 43 51 60 49 22 8 9 57 56 3 5 64 62 5 6 28 38 30 45 38 44 52 53 62 61 53 54 43 59 60 53 44 38 0
142,1 19 21 32 31 27 29 41 32 10 20 33 41 35 37 32 33 42 28 40 39 50 35 64 63 34 50 56 54 43 45 54 45 18 45 49 56 11 13 17 23 37 38 23 13 38 31 24 23 20 37 16 15 45 38 48 47 37 47 57 47 38 47 56 47 42 47 65 57 35 52 25 32 28 37 39 38 3 4 13 7 29 30 23 22 26 44 33 25 52 46 25 16 46 63 57 65 63 48 65 61 2 42 9 25 37 46 7 17 46 39 61 21 48 38 21 29 38 32 17 32 39 32 0
143,1 50 44 57 47 51 52 32 30 42 51 25 53 59 60 53 44 51 44 40 39 27 28 17 32 34 50 49 31 44 51 41 57 10 20 24 23 35 37 30 37 28 37 33 40 43 45 39 38 26 35 9 33 45 46 31 22 50 59 22 29 52 53 47 41 53 54 48 47 35 53 29 20 11 20 40 22 53 52 22 21 42 26 47 54 18 54 41 47 26 31 57 65 2 26 21 48 52 28 32 22 28 36 33 31 26 31 48 21 54 47 56 47 36 63 21 48 63 36 16 15 31 23 49 57 36 63 22 32 23 24 48 56 63 56 57 56 24 8 32 22 8 9 56 57 9 8 57 56 8 9 56 57 9 57 65 57 59 52 57 48 52 44 48 40 51 42 40 31 42 21 22 5 21 30 5 20 30 12 31 22 60 61 22 29 61 62 20 37 62 63 37 54 44 53 38 37 19 20 29 38 12 57 37 36 53 52 36 35 52 43 38 46 43 35 46 55 57 30 55 63 20 21 63 55 21 22 15 22 3 5 54 48 5 6 48 31 6 7 31 14 7 8 14 8 30 23 8 23 35 36 23 38 36 37 64 62 37 30 62 61 30 37 61 60 37 30 60 59 30 22 59 58 22 31 58 44 0
144,1 35 37 40 39 26 35 57 40 10 20 32 30 27 28 24 22 43 45 17 23 50 44 16 15 51 52 25 16 42 51 33 24 34 50 30 29 20 26 41 25 18 27 25 17 3 4 17 9 11 13 48 47 26 11 40 25 13 14 23 40 4 5 25 31 5 6 9 17 6 15 8 15 11 21 31 21 28 21 40 25 37 38 47 46 44 54 24 32 51 16 17 16 35 51 16 24 2 9 64 63 54 48 0
145,1 35 37 24 22 50 44 17 23 27 29 22 29 44 29 57 47 10 20 32 31 18 54 40 39 26 27 49 40 43 45 8 7 34 18 33 24 29 23 16 23 18 10 31 30 42 28 64 63 54 47 40 47 58 42 41 57 51 53 9 17 53 54 63 54 37 38 47 40 42 50 23 22 59 61 22 21 28 42 24 15 0
146,1 35 37 24 22 10 20 56 55 27 29 22 29 26 29 57 47 29 5 17 23 50 44 32 31 37 38 31 38 44 38 49 56 38 23 16 23 5 23 25 32 23 7 41 57 42 28 33 24 34 50 47 53 51 52 53 38 28 37 9 17 20 30 24 21 30 40 57 65 7 21 38 21 40 30 21 11 2 10 11 5 18 45 17 25 10 16 32 60 37 51 60 51 50 51 25 19 16 8 19 3 45 36 5 20 8 3 20 3 42 10 3 20 30 20 56 20 36 63 20 56 63 56 65 56 0
